food,Caloric_Value,Fat_Density,Saturated_Fats_Density,Monounsaturated_Fats_Density,Polyunsaturated_Fats_Density,Carbohydrates_Density,Sugars_Density,Protein_Density,Dietary_Fiber_Density,Cholesterol_Density,Sodium_Density,Water_Density,Vitamin_A_Density,Vitamin_B1_Density,Vitamin_B11_Density,Vitamin_B12_Density,Vitamin_B2_Density,Vitamin_B3_Density,Vitamin_B5_Density,Vitamin_B6_Density,Vitamin_C_Density,Vitamin_D_Density,Vitamin_E_Density,Vitamin_K_Density,Calcium_Density,Copper_Density,Iron_Density,Magnesium_Density,Manganese_Density,Phosphorus_Density,Potassium_Density,Selenium_Density,Zinc_Density,Nutrition_Density_Density,Health_Label
rice bowl with chicken,36,0.011111111111111112,0.0002777777777777778,0.002777777777777778,0.002777777777777778,0.17777777777777778,0.03333333333333333,0.044444444444444446,0.005555555555555556,0.125,0.0017777777777777779,0.5444444444444445,0.0007222222222222222,0.001888888888888889,0.002611111111111111,0.0003888888888888889,0.0019444444444444446,0.016666666666666666,0.002777777777777778,0.0019444444444444446,0.022222222222222223,0.0,0.0022222222222222222,0.0011944444444444444,0.10277777777777779,0.0015833333333333333,0.00022222222222222223,0.1111111111111111,0.0020833333333333333,0.7388888888888889,0.9666666666666666,0.0009722222222222223,0.002777777777777778,0.3660555555555556,Healthy
spaghetti with meatballs,200,0.040999999999999995,0.014499999999999999,0.0165,0.0055000000000000005,0.11449999999999999,0.028999999999999998,0.0435,0.027000000000000003,0.07,0.003,0.7879999999999999,0.001,0.00035999999999999997,0.001,0.0004,0.000415,0.0005,0.02,0.003,0.0005,0.019,0.000245,0.005,0.00017999999999999998,0.29,0.0005,0.0105,0.13,0.0015,0.57,2.17,0.000285,0.22827999999999998,Healthy
meat ravioli canned,259,0.03436293436293436,0.014285714285714287,0.016216216216216217,0.0023166023166023165,0.138996138996139,0.024324324324324322,0.03436293436293436,0.016216216216216217,0.05057915057915058,0.003474903474903475,0.7918918918918919,0.00033976833976833977,0.0003861003861003861,0.00015057915057915057,0.00024324324324324326,0.0007722007722007722,0.013127413127413128,0.0,0.0007722007722007722,0.0,0.0,0.005405405405405405,0.00034749034749034747,0.13166023166023166,0.0003861003861003861,0.01081081081081081,0.13166023166023166,0.0015444015444015444,0.43513513513513513,1.7096525096525097,7.335907335907336e-05,0.004633204633204633,0.3666525096525096,Healthy
cheese ravioli canned,186,0.01881720430107527,0.00913978494623656,0.005376344086021506,0.002150537634408602,0.1774193548387097,0.04838709677419355,0.03225806451612903,0.016666666666666666,0.03924731182795699,0.0037634408602150535,1.0526881720430108,0.0,0.001075268817204301,5.9139784946236554e-05,0.0,0.001075268817204301,0.013978494623655914,0.0037634408602150535,0.001075268817204301,0.0,0.0,0.011290322580645162,0.0003602150537634409,0.42956989247311833,0.0016129032258064516,0.00967741935483871,0.19516129032258062,0.002150537634408602,0.6505376344086021,3.018279569892473,0.00023118279569892471,0.004838709677419355,0.6844086021505377,Healthy
premium crispy chicken ranch blt sandwich mcdonalds,586,0.039078498293515354,0.008020477815699659,0.01552901023890785,0.013310580204778157,0.10204778156996587,0.0226962457337884,0.06023890784982935,0.005802047781569966,0.12286689419795221,0.0020477815699658703,0.19914675767918089,0.0,0.0008532423208191126,0.0,0.0,0.0006825938566552901,0.021501706484641638,0.003924914675767918,0.0,0.017576791808873723,0.0,0.0,0.0,0.14334470989761092,0.0,0.005802047781569966,0.0,0.0,0.0,0.0,0.0,0.0,0.37389078498293515,Healthy
steak sandwich,459,0.03071895424836601,0.008278867102396514,0.011546840958605665,0.00718954248366013,0.11328976034858387,0.0,0.06601307189542484,0.0,0.1599128540305011,0.0017429193899782137,0.22701525054466232,0.0,0.0008714596949891068,8.714596949891067e-06,8.278867102396513e-05,0.0008714596949891068,0.0159041394335512,0.00196078431372549,0.0008714596949891068,0.011982570806100218,0.0,0.0,0.0,0.19999999999999998,0.0004357298474945534,0.011328976034858388,0.10675381263616558,0.0008714596949891068,0.64880174291939,1.1422657952069715,1.7429193899782134e-05,0.00980392156862745,0.43333333333333335,Healthy
cheeseburger burger king,380,0.05184210526315789,0.02394736842105263,0.02,0.005263157894736842,0.08289473684210526,0.015789473684210527,0.05105263157894736,0.009736842105263158,0.15763157894736843,0.002105263157894737,0.15605263157894736,0.0,0.0010526315789473684,0.0,0.0,0.0007894736842105263,0.011842105263157895,0.0007894736842105263,0.0002631578947368421,0.0007894736842105263,0.0,0.0002631578947368421,0.00024473684210526314,0.3255263157894737,0.0002631578947368421,0.008684210526315789,0.08394736842105263,0.0010526315789473684,0.5005263157894737,0.6228947368421053,7.368421052631579e-05,0.008421052631578947,0.5305263157894736,Unhealthy
cheeseburger mcdonalds,313,0.04472843450479233,0.01693290734824281,0.013738019169329072,0.0012779552715654952,0.10575079872204474,0.023642172523961662,0.049201277955271565,0.004153354632587859,0.13322683706070287,0.0022364217252396163,0.17124600638977636,0.0,0.0009584664536741213,0.0003035143769968051,6.389776357827476e-05,0.0009584664536741213,0.015335463258785941,0.0,0.0,0.0022364217252396163,0.0,0.0,0.0,0.6348242811501597,0.0003194888178913738,0.008945686900958465,0.07603833865814696,0.0009584664536741213,0.5322683706070287,0.7603833865814696,0.0,0.0073482428115015964,0.8498402555910544,Healthy
double cheeseburger,643,0.057387247278382576,0.024727838258164853,0.021306376360808708,0.004665629860031105,0.06376360808709176,0.014774494556765163,0.05754276827371695,0.003265940902021773,0.17729393468118196,0.0013996889580093312,0.1671850699844479,0.0024883359253499225,0.00015552099533437016,0.0007776049766718507,0.00015552099533437016,9.642301710730949e-05,0.0007776049766718507,0.012286158631415241,0.0009331259720062208,0.0007776049766718507,0.01026438569206843,5.132192846034215e-05,0.0012441679626749612,8.398133748055988e-05,0.5318818040435459,0.0003110419906687403,0.008398133748055987,0.0744945567651633,0.0004665629860031104,0.5850699844479005,0.8013996889580093,2.6438569206842925e-05,0.18560964230171073,Unhealthy
double hamburger,942,0.06220806794055202,0.022929936305732486,0.024309978768577493,0.01199575371549894,0.05456475583864119,0.014012738853503183,0.055307855626326966,0.005520169851380043,0.18259023354564755,0.0011677282377919322,0.21953290870488323,0.0015923566878980893,0.0,0.0007430997876857749,0.00021231422505307856,3.8216560509554137e-05,0.0007430997876857749,0.012845010615711252,0.0007430997876857749,0.0004246284501061571,0.0007430997876857749,6.263269639065817e-05,0.002653927813163482,9.978768577494692e-05,0.1389596602972399,0.0004246284501061571,0.011146496815286623,0.07144373673036093,0.0007430997876857749,0.44065817409766456,0.7623142250530786,2.760084925690021e-05,0.18007006369426753,Unhealthy
premium grilled chicken classic sandwich mcdonalds,366,0.023497267759562842,0.004644808743169399,0.00628415300546448,0.011202185792349726,0.12185792349726776,0.0273224043715847,0.0773224043715847,0.007650273224043715,0.18579234972677597,0.002185792349726776,0.31311475409836065,0.00013934426229508196,0.001092896174863388,0.0,0.00017759562841530055,0.001092896174863388,0.03551912568306011,0.005191256830601092,0.001639344262295082,0.017486338797814208,0.0,0.003005464480874317,0.0,0.20218579234972678,0.000273224043715847,0.00819672131147541,0.15300546448087432,0.0019125683060109287,1.0655737704918034,1.2459016393442623,0.0,0.0038251366120218575,0.45824590163934426,Healthy
big n tasty with cheese mcdonalds,573,0.06282722513089005,0.018848167539267015,0.018673647469458987,0.012390924956369983,0.06928446771378709,0.016579406631762654,0.0474694589877836,0.005584642233856894,0.15951134380453752,0.0017452006980802793,0.24450261780104712,0.0,0.0005235602094240837,0.00017452006980802793,0.00012216404886561955,0.0012216404886561953,0.013612565445026177,0.0,0.0,0.0076788830715532296,0.0,0.0,0.0,0.3923211169284468,0.00034904013961605586,0.0076788830715532296,0.07766143106457242,0.0006980802792321117,0.4914485165794067,0.8577661431064573,0.0,0.008900523560209423,0.5928446771378708,Healthy
premium grilled chicken club sandwich mcdonalds,493,0.036511156186612576,0.012981744421906695,0.011359026369168357,0.00973630831643002,0.08985801217038539,0.012981744421906695,0.07768762677484786,0.005476673427991887,0.20811359026369167,0.002028397565922921,0.23752535496957403,0.0,0.0008113590263691685,0.0,0.0,0.0008113590263691685,0.02515212981744422,0.0036511156186612576,0.0,0.019878296146044624,0.0,0.0,0.0,0.4298174442190669,0.0,0.006288032454361055,0.0,0.0,0.0,0.0,0.0,0.0,0.6655172413793103,Healthy
quarter pounder mcdonalds,417,0.04748201438848921,0.016546762589928057,0.017266187050359712,0.001199040767386091,0.0908872901678657,0.021103117505995205,0.057793764988009595,0.006474820143884893,0.15995203836930455,0.0016786570743405275,0.20647482014388488,0.0,0.0007194244604316547,0.00012470023980815347,6.954436450839329e-05,0.0014388489208633094,0.018225419664268584,0.0,0.0,0.0035971223021582736,0.0,0.0,0.0,0.34436450839328536,0.00047961630695443646,0.009832134292565946,0.09016786570743406,0.0007194244604316547,0.5083932853717026,0.9309352517985611,0.0,0.011031175059952037,0.560431654676259,Healthy
premium crispy chicken classic sandwich mcdonalds,524,0.03816793893129771,0.0061068702290076335,0.013931297709923664,0.016221374045801526,0.11183206106870229,0.02366412213740458,0.05305343511450382,0.0061068702290076335,0.11412213740458015,0.0019083969465648854,0.2282442748091603,0.0,0.0009541984732824427,0.00019083969465648855,0.0,0.0007633587786259542,0.024236641221374044,0.004580152671755725,0.0,0.011068702290076336,0.0,0.0,0.0,0.14923664122137406,0.0003816793893129771,0.006297709923664122,0.11851145038167939,0.0019083969465648854,0.7066793893129771,0.9963740458015268,0.0,0.0028625954198473282,0.375763358778626,Healthy
veggie burger,124,0.035483870967741936,0.008064516129032258,0.00967741935483871,0.01129032258064516,0.08064516129032258,0.00564516129032258,0.08870967741935484,0.027419354838709678,0.028225806451612902,0.0032258064516129032,0.34516129032258064,0.0,0.01532258064516129,0.0003629032258064516,0.00016129032258064516,0.0016129032258064516,0.020967741935483872,0.0016129032258064516,0.0016129032258064516,0.025806451612903226,0.0,0.0016129032258064516,0.0005564516129032258,0.767741935483871,0.0008064516129032258,0.013709677419354839,0.31612903225806455,0.00564516129032258,1.1629032258064516,1.8798387096774194,0.0001370967741935484,0.007258064516129033,1.039516129032258,Healthy
quarter pounder with cheese mcdonalds,513,0.05516569200779727,0.021832358674463936,0.01793372319688109,0.0017543859649122807,0.0773879142300195,0.01910331384015595,0.056530214424951264,0.005458089668615984,0.18226120857699804,0.0023391812865497076,0.18966861598440546,0.0,0.0005847953216374269,0.00019493177387914232,0.00013255360623781677,0.001364522417153996,0.015009746588693957,0.0,0.0,0.003118908382066277,0.0,0.0,0.0,0.5586744639376219,0.00038986354775828464,0.008187134502923977,0.08538011695906432,0.0005847953216374269,0.6245614035087719,0.8495126705653022,0.0,0.0101364522417154,0.764522417153996,Unhealthy
beef sandwich steak raw,173,0.08728323699421965,0.03757225433526012,0.035838150289017344,0.0017341040462427746,0.0,0.0,0.05317919075144508,0.0,0.2300578034682081,0.00024855491329479765,0.1815028901734104,0.0,0.00038150289017341044,0.0004393063583815029,0.0002369942196531792,0.0003757225433526012,0.015028901734104047,0.0011560693641618498,0.0005780346820809249,0.0,0.00044508670520231215,0.0005780346820809249,0.0002658959537572254,0.03872832369942197,0.00039306358381502895,0.005780346820809248,0.05202312138728324,0.0005317919075144508,0.430635838150289,0.7543352601156069,0.0004508670520231214,0.011560693641618497,0.18497109826589594,Unhealthy
cheeseburger,292,0.04520547945205479,0.02054794520547945,0.017465753424657532,0.004794520547945205,0.09828767123287671,0.020205479452054795,0.05136986301369863,0.005479452054794521,0.14178082191780822,0.002054794520547945,0.1893835616438356,0.0017123287671232876,0.000297945205479452,0.0013698630136986301,0.00028424657534246577,0.00031164383561643836,0.0006849315068493151,0.011986301369863013,0.0010273972602739725,0.003767123287671233,0.0023972602739726024,0.00014383561643835618,0.0010273972602739725,0.000136986301369863,0.36232876712328765,0.00034246575342465754,0.010958904109589041,0.08664383561643836,0.0010273972602739725,0.5277397260273973,0.701027397260274,7.191780821917809e-05,0.20646917808219178,Healthy
premium grilled chicken ranch blt sandwich mcdonalds,412,0.026456310679611652,0.007281553398058253,0.009223300970873786,0.008252427184466019,0.1075242718446602,0.025485436893203883,0.08179611650485438,0.006796116504854369,0.18640776699029127,0.0024271844660194173,0.2628640776699029,0.0,0.0009708737864077671,0.0,0.0,0.0009708737864077671,0.03033980582524272,0.004368932038834952,0.0,0.024029126213592236,0.0,0.0,0.0,0.18640776699029127,0.0,0.007281553398058253,0.0,0.0,0.0,0.0,0.0,0.0,0.44029126213592235,Healthy
double whopper with cheese burger king,1061,0.06418473138548539,0.026295947219604144,0.023656927426955705,0.011215834118755891,0.05080113100848256,0.013572101790763432,0.05438265786993403,0.006032045240339303,0.1767200754005655,0.001413760603204524,0.2003770028275212,0.0,0.0010367577756833176,9.425070688030161e-05,0.0,0.0007540056550424129,0.011310084825636193,0.0007540056550424129,0.00037700282752120643,0.0007540056550424129,0.0,0.00018850141376060322,7.728557964184731e-05,0.2933081998114986,0.0002827521206409048,0.019886899151743638,0.07144203581526862,0.0005655042412818096,0.48133836003770025,0.7107445805843544,7.06880301602262e-05,0.013195098963242224,0.48934967012252595,Unhealthy
big mac mcdonalds,563,0.058259325044404967,0.014742451154529308,0.01349911190053286,0.0012433392539964476,0.07815275310834814,0.015452930728241561,0.04600355239786856,0.006216696269982238,0.13996447602131437,0.0017761989342806395,0.1994671403197158,0.0,0.0007104795737122558,0.00017761989342806396,8.52575488454707e-05,0.0008880994671403197,0.013143872113676732,0.0,0.0,0.0015985790408525756,0.0,0.0,0.0,0.4511545293072824,0.0003552397868561279,0.007815275310834814,0.077797513321492,0.0008880994671403197,0.47460035523978683,0.7040852575488454,0.0,0.007460035523978686,0.6492007104795737,Healthy
sandwich with cold cuts,833,0.047178871548619446,0.016686674669867948,0.017406962785114045,0.00900360144057623,0.09591836734693879,0.014885954381752702,0.04933973589435774,0.005642256902761105,0.12677070828331333,0.0026410564225690276,0.2653061224489796,0.0006002400960384153,4.801920768307323e-06,0.00156062424969988,0.0004801920768307323,6.122448979591836e-05,0.0012004801920768306,0.02028811524609844,0.001800720288115246,0.0009603841536614646,0.03517406962785114,1.4405762304921969e-05,0.0019207683073229293,2.7611044417767106e-05,0.8026410564225691,0.0006002400960384153,0.008523409363745498,0.09387755102040816,0.0010804321728691477,0.5256902761104442,1.3236494597839135,7.8031212484994e-05,0.20032533013205284,Healthy
filet o fish mcdonalds,378,0.05185185185185186,0.010052910052910053,0.014285714285714287,0.021164021164021163,0.09365079365079365,0.012962962962962964,0.039947089947089946,0.0050264550264550265,0.11349206349206349,0.0015873015873015873,0.16216931216931216,0.0,0.0007936507936507937,0.0001931216931216931,0.00014285714285714287,0.0005291005291005291,0.007936507936507936,0.0,0.0,0.0010582010582010583,0.0,0.004232804232804233,0.00015343915343915345,0.42539682539682544,6.613756613756614e-05,0.005555555555555556,0.09576719576719578,0.0010582010582010583,0.4857142857142857,0.77989417989418,4.4973544973544974e-05,0.0021164021164021165,0.6224867724867725,Healthy
hand breaded chicken tenders carls jr,57,0.05087719298245614,0.010526315789473684,0.05087719298245614,0.09649122807017543,0.0035087719298245615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054385964912280704,Healthy
grilled chicken sandwich wendys,370,0.021621621621621623,0.11351351351351352,0.0918918918918919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021621621621621623,Healthy
sandwich with roast beef,410,0.03170731707317073,0.017317073170731705,0.004390243902439025,0.006341463414634147,0.10804878048780488,0.0,0.06975609756097562,0.0,0.17902439024390246,0.0019512195121951222,0.31073170731707317,7.317073170731707e-05,0.0009756097560975611,0.00012926829268292681,3.6585365853658535e-05,0.0009756097560975611,0.014634146341463415,0.0019512195121951222,0.0007317073170731707,0.013658536585365854,0.0,0.0,0.0,0.1,0.0009756097560975611,0.006829268292682927,0.16341463414634147,0.0009756097560975611,0.468780487804878,0.8060975609756098,0.00017804878048780488,0.010731707317073172,0.33022682926829267,Healthy
hamburger burger king,258,0.040310077519379844,0.014728682170542635,0.01627906976744186,0.004651162790697674,0.10271317829457365,0.02131782945736434,0.05697674418604651,0.007751937984496124,0.13449612403100777,0.001937984496124031,0.17635658914728683,0.001937984496124031,0.0,0.0011627906976744186,0.0001007751937984496,0.0,0.0007751937984496124,0.015116279069767442,0.0007751937984496124,0.00021705426356589147,0.0007751937984496124,0.0,0.00026356589147286824,0.00018992248062015506,0.29147286821705426,0.0003875968992248062,0.010852713178294573,0.09612403100775194,0.0011627906976744186,0.48333333333333334,0.8325581395348838,0.0002131782945736434,0.21038759689922482,Healthy
